date,price
2024-01-01,270.0
2024-01-02,270.0
2024-01-03,270.0
2024-01-04,270.0
2024-01-05,270.0
2024-01-06,270.0
2024-01-07,270.0
2024-01-08,270.0
2024-01-09,270.0
2024-01-10,270.0
2024-01-11,270.0
2024-01-12,270.0
2024-01-13,270.0
2024-01-14,270.0
2024-01-15,270.0
2024-01-16,270.0
2024-01-17,270.0
2024-01-18,270.0
2024-01-19,270.0
2024-01-20,270.0
2024-01-21,270.0
2024-01-22,270.0
2024-01-23,270.0
2024-01-24,270.0
2024-01-25,270.0
2024-01-26,270.0
2024-01-27,270.0
2024-01-28,270.0
2024-01-29,270.0
2024-01-30,270.0
2024-01-31,270.0
2024-02-01,220.0
2024-02-02,220.0
2024-02-03,220.0
2024-02-04,220.0
2024-02-05,220.0
2024-02-06,220.0
2024-02-07,225.0
2024-02-08,225.0
2024-02-09,225.0
2024-02-10,225.0
2024-02-11,225.0
2024-02-12,225.0
2024-02-13,225.0
2024-02-14,225.0
2024-02-15,225.0
2024-02-16,225.0
2024-02-17,225.0
2024-02-18,225.0
2024-02-19,225.0
2024-02-20,225.0
2024-02-21,225.0
2024-02-22,225.0
2024-02-23,215.0
2024-02-24,216.67
2024-02-25,218.33
2024-02-26,220.0
2024-02-27,220.0
2024-02-28,220.0
2024-02-29,215.0
2024-03-01,220.0
2024-03-02,220.0
2024-03-03,220.0
2024-03-04,220.0
2024-03-05,220.0
2024-03-06,225.0
2024-03-07,225.0
2024-03-08,225.0
2024-03-09,225.0
2024-03-10,225.0
2024-03-11,225.0
2024-03-12,225.0
2024-03-13,225.0
2024-03-14,225.0
2024-03-15,225.0
2024-03-16,225.0
2024-03-17,225.0
2024-03-18,225.0
2024-03-19,215.0
2024-03-20,225.0
2024-03-21,215.0
2024-03-22,215.0
2024-03-23,215.0
2024-03-24,215.0
2024-03-25,215.0
2024-03-26,225.0
2024-03-27,225.0
2024-03-28,225.0
2024-03-29,225.0
2024-03-30,225.0
2024-03-31,225.0
2024-04-01,225.0
2024-04-02,225.0
2024-04-03,215.0
2024-04-04,215.0
2024-04-05,225.0
2024-04-06,224.17
2024-04-07,223.33
2024-04-08,222.5
2024-04-09,221.67
2024-04-10,220.83
2024-04-11,220.0
2024-04-12,230.0
2024-04-13,225.0
2024-04-14,220.0
2024-04-15,215.0
2024-04-16,215.0
2024-04-17,215.0
2024-04-18,225.0
2024-04-19,225.0
2024-04-20,225.0
2024-04-21,227.5
2024-04-22,230.0
2024-04-23,240.0
2024-04-24,255.0
2024-04-25,240.0
2024-04-26,230.0
2024-04-27,225.0
2024-04-28,232.5
2024-04-29,240.0
2024-04-30,240.0
2024-05-01,240.0
2024-05-02,265.0
2024-05-03,255.0
2024-05-04,240.0
2024-05-05,252.5
2024-05-06,265.0
2024-05-07,260.0
2024-05-08,250.0
2024-05-09,250.0
2024-05-10,250.0
2024-05-11,260.0
2024-05-12,275.0
2024-05-13,290.0
2024-05-14,280.0
2024-05-15,275.0
2024-05-16,275.0
2024-05-17,260.0
2024-05-18,275.0
2024-05-19,275.0
2024-05-20,275.0
2024-05-21,275.0
2024-05-22,300.0
2024-05-23,300.0
2024-05-24,305.0
2024-05-25,325.0
2024-05-26,322.5
2024-05-27,320.0
2024-05-28,320.0
2024-05-29,317.5
2024-05-30,322.5
2024-05-31,322.5
2024-06-01,322.5
2024-06-02,321.25
2024-06-03,320.0
2024-06-04,315.0
2024-06-05,320.0
2024-06-06,320.0
2024-06-07,330.0
2024-06-08,335.0
2024-06-09,330.0
2024-06-10,325.0
2024-06-11,325.0
2024-06-12,325.0
2024-06-13,320.0
2024-06-14,325.0
2024-06-15,325.0
2024-06-16,320.0
2024-06-17,315.0
2024-06-18,315.0
2024-06-19,320.0
2024-06-20,317.5
2024-06-21,315.0
2024-06-22,315.0
2024-06-23,312.5
2024-06-24,310.0
2024-06-25,310.0
2024-06-26,305.0
2024-06-27,310.0
2024-06-28,305.0
2024-06-29,305.0
2024-06-30,305.0
2024-07-01,305.0
2024-07-02,310.0
2024-07-03,310.0
2024-07-04,310.0
2024-07-05,315.0
2024-07-06,305.0
2024-07-07,297.5
2024-07-08,290.0
2024-07-09,295.0
2024-07-10,285.0
2024-07-11,290.0
2024-07-12,285.0
2024-07-13,295.0
2024-07-14,290.0
2024-07-15,285.0
2024-07-16,285.0
2024-07-17,285.0
2024-07-18,285.0
2024-07-19,285.0
2024-07-20,285.0
2024-07-21,287.5
2024-07-22,290.0
2024-07-23,290.0
2024-07-24,300.0
2024-07-25,275.0
2024-07-26,275.0
2024-07-27,290.0
2024-07-28,287.5
2024-07-29,285.0
2024-07-30,285.0
2024-07-31,285.0
2024-08-01,285.0
2024-08-02,280.0
2024-08-03,270.0
2024-08-04,270.0
2024-08-05,270.0
2024-08-06,270.0
2024-08-07,270.0
2024-08-08,270.0
2024-08-09,270.0
2024-08-10,270.0
2024-08-11,262.5
2024-08-12,255.0
2024-08-13,255.0
2024-08-14,265.0
2024-08-15,250.0
2024-08-16,225.0
2024-08-17,225.0
2024-08-18,232.5
2024-08-19,240.0
2024-08-20,250.0
2024-08-21,240.0
2024-08-22,240.0
2024-08-23,240.0
2024-08-24,240.0
2024-08-25,235.0
2024-08-26,230.0
2024-08-27,215.0
2024-08-28,210.0
2024-08-29,215.0
2024-08-30,215.0
2024-08-31,215.0
2024-09-01,212.5
2024-09-02,210.0
2024-09-03,220.0
2024-09-04,225.0
2024-09-05,200.0
2024-09-06,205.0
2024-09-07,205.0
2024-09-08,212.5
2024-09-09,220.0
2024-09-10,220.0
2024-09-11,220.0
2024-09-12,220.0
2024-09-13,220.0
2024-09-14,220.0
2024-09-15,215.0
2024-09-16,210.0
2024-09-17,205.0
2024-09-18,210.0
2024-09-19,220.0
2024-09-20,225.0
2024-09-21,225.0
2024-09-22,215.0
2024-09-23,205.0
2024-09-24,205.0
2024-09-25,200.0
2024-09-26,225.0
2024-09-27,225.0
2024-09-28,225.0
2024-09-29,215.0
2024-09-30,205.0
2024-10-01,215.0
2024-10-02,190.0
2024-10-03,205.0
2024-10-04,205.0
2024-10-05,205.0
2024-10-06,215.0
2024-10-07,225.0
2024-10-08,225.0
2024-10-09,225.0
2024-10-10,225.0
2024-10-11,230.0
2024-10-12,235.0
2024-10-13,247.5
2024-10-14,246.25
2024-10-15,245.0
2024-10-16,245.0
2024-10-17,235.0
2024-10-18,242.5
2024-10-19,250.0
2024-10-20,242.5
2024-10-21,235.0
2024-10-22,260.0
2024-10-23,270.0
2024-10-24,265.0
2024-10-25,260.0
2024-10-26,270.0
2024-10-27,277.5
2024-10-28,285.0
2024-10-29,285.0
2024-10-30,295.0
2024-10-31,295.0
2024-11-01,295.0
2024-11-02,295.0
2024-11-03,310.0
2024-11-04,325.0
2024-11-05,300.0
2024-11-06,315.0
2024-11-07,350.0
2024-11-08,350.0
2024-11-09,350.0
2024-11-10,342.5
2024-11-11,335.0
2024-11-12,320.0
2024-11-13,345.0
2024-11-14,345.0
2024-11-15,345.0
2024-11-16,340.0
2024-11-17,352.5
2024-11-18,365.0
2024-11-19,325.0
2024-11-20,350.0
2024-11-21,350.0
2024-11-22,350.0
2024-11-23,360.0
2024-11-24,360.0
2024-11-25,360.0
2024-11-26,345.0
2024-11-27,345.0
2024-11-28,345.0
2024-11-29,355.0
2024-11-30,320.0
2024-12-01,330.0
2024-12-02,340.0
2024-12-03,330.0
2024-12-04,335.0
2024-12-05,340.0
2024-12-06,325.0
2024-12-07,325.0
2024-12-08,335.0
2024-12-09,345.0
2024-12-10,342.5
2024-12-11,340.0
2024-12-12,340.0
2024-12-13,340.0
2024-12-14,340.0
2024-12-15,340.0
2024-12-16,340.0
2024-12-17,340.0
2024-12-18,355.0
2024-12-19,340.0
2024-12-20,360.0
2024-12-21,365.0
2024-12-22,462.5
2024-12-23,560.0
2024-12-24,660.0
2024-12-25,660.0
2024-12-26,660.0
2024-12-27,655.0
2024-12-28,650.0
2024-12-29,650.0
2024-12-30,650.0
2024-12-31,650.0
